average_per_theatre	gross	rank	production_budget	runtime	theaters	ratio	genre	Action	Drama	Comedy	Documentary	Foreign	Horror	Sci-Fi	Romance	Animation	release_year	actors	1	2	3	4	actors_sum	directors	dire_sum	distributor	dist_sum	G	GP	NC-17	Not Yet Rated	PG	PG-13	R	Unknown	Unrated
14010.0	44245025.0	3.0	35000000.0	125.0	3158.0	1555	Comedy	0	0	1	0	0	0	0	0	0	1	John Cena,Brie Larson,Method Man,Ezra Miller,Daniel Radcliffe,Marisa Tomei,Amy Schumer,Bill Hader,Tilda Swinton	35889937	202579847	87013652	27448259	352931697	Judd Apatow	429905885	Universal	39829725622	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3895.22711963	31160.4405517	51.0	14000000.0	103.0	8.0	0	Unknown	0	0	0	0	0	0	0	0	0	16	Anna Friel	22865155	0	0	0	22865155	Barry Levinson	1340768657	DreamWorks	2371149226	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
859.766361825	859.766361825	102.0	0.0	78.0	1.0	0	Animation	0	0	0	0	0	0	0	0	1	8		0	0	0	0	0		0	Regent Releasing	4976727	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4255.26831712	4255.26831712	98.0	0.0	95.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	Strand	14360903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7098.7402318	7098.7402318	77.0	0.0	95.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	Life Sentence Films/mTuckman Media	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
121.738929449	121.738929449	100.0	0.0	87.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	6		0	0	0	0	0		0	Driving With Our Eyes Shut	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11028.8016021	16917392.9919	5.0	0.0	115.0	1534.0	990	Horror Thriller	0	0	0	0	0	1	0	0	0	29	Martin Sheen	0	0	0	0	0	John Schlesinger	37733474	Orion Pictures	2001566910	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7858.68267784	28017183.0927	1.0	70000000.0	127.0	3565.0	1881	Drama	0	1	0	0	0	0	0	0	0	6	Michael Douglas,Shia LaBeouf,Carey Mulligan,Josh Brolin,Susan Sarandon,Eli Wallach,Frank Langella,Charlie Sheen	2329283482	1986169974	203272910	702886080	5221612448	Oliver Stone	1086988188	Fox	39798728209	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
285072.973671	1140291.89468	17.0	25000000.0	100.0	4.0	58	Comedy	0	0	1	0	0	0	0	0	0	2	Mathieu Amalric,Tony Revolori,Ralph Fiennes,Adrien Brody,Willem Dafoe,Jeff Goldblum,Jude Law,Bill Murray,Edward Norton,Saoirse Ronan,Jason Schwartzman,Tilda Swinton,Tom Wilkinson,Owen Wilson,Lea Seydoux,Harvey Keitel	272063750	1127249	2997884124	828108564	4099183688	Wes Anderson	209731361	Fox Searchlight	2402417054	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
12896.0334886	38689.3551879	68.0	0.0	92.0	3.0	1	Sci-Fi	0	0	0	0	0	0	1	0	0	12	Tim Robbins	1659369283	0	0	0	1659369283	Michael Winterbottom	3653681	United Artists	1396262250	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4380.42755072	4380.42755072	0.0	0.0	80.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	6		0	0	0	0	0		0	Cinema Purgatorio	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
18702.9052832	34243671.2012	1.0	0.0	92.0	1831.0	1628	Action Thriller	1	0	0	0	0	1	0	0	0	28	Clint Eastwood,Liam Neeson,Jim Carrey	667624193	151937456	111520638	0	931082289		0	Warner Bros.	7673529827	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6476.07626481	6476.07626481	69.0	0.0	91.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	6	Carmen Electra,Lainie Kazan,Saul Rubinek,Vincent Pastore	31115146	11442880	0	96865	42654893		0	Saint Juste	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11040.2995394	11040.2995394	86.0	0.0	112.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Palm	5316831	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7457.25286814	7971212.48445	8.0	0.0	97.0	1069.0	442	Unknown	0	0	0	0	0	0	0	0	0	32	Jamie Lee Curtis,C. Thomas Howell,Patrick Swayze,Troy Donahue,Jennifer Jason Leigh,John Cusack	0	0	133740407	0	133740407		0	Warner Bros.	3902116484	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6338.47469891	7644933.59603	9.0	0.0	107.0	1206.0	451	Unknown	0	0	0	0	0	0	0	0	0	30	Richard Gere,Kim Basinger	459072260	267392567	0	0	726464828		0	TriStar	1413382151	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
21096.7159943	7067552.64308	6.0	17000000.0	112.0	335.0	458	Comedy	0	0	1	0	0	0	0	0	0	4	Anna Kendrick,Brittany Snow,Anna Camp,Rebel Wilson,Adam DeVine,Elizabeth Banks,Christopher Mintz-Plasse	1472280040	321407371	0	520045886	2313733298	Jason Moore	0	Universal	34768704907	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7059.06639492	28235.0108576	80.0	0.0	119.0	4.0	1	Foreign / Action	1	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Sony Classics	568233830	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
27031.4256379	1567810.86149	12.0	0.0	117.0	58.0	207	Sci-Fi Thriller	0	0	0	0	0	1	1	0	0	24		0	0	0	0	0		0	Warner Bros.	12376666541	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	28512.8038955	65.0	0.0	90.0	1.0	1	Comedy	0	0	1	0	0	0	0	0	0	2	Steve Coogan	1495444525	0	0	0	1495444525		0	Magnolia	122619156	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
23297.1866595	23297.1866595	0.0	0.0	90.0	1.0	1	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	Pascack Media	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1586.0	42814.0	53.0	0.0	91.0	27.0	2	Drama	0	1	0	0	0	0	0	0	0	1	Michael Douglas,Jeremy Irvine	2486082703	26501323	0	0	2512584026		0	Roadside Attractions	176415119	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6845.11535635	47914.8063074	51.0	0.0	90.0	7.0	3	Thriller	0	0	0	0	0	1	0	0	0	2	Macon Blair	0	0	0	0	0	Jeremy Saulnier	0	Radius-TWC	8464768	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
17683.6005329	2192725.45967	15.0	0.0	254.0	124.0	144	War	0	0	0	0	0	0	0	0	0	23	Tom Berenger,Martin Sheen,Jeff Daniels,Sam Elliott	673271304	39127496	16862343	183252447	912513591		0	New Line	1464339094	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2902.75284226	34827.1557093	71.0	0.0	99.0	12.0	3	Comedy	0	0	1	0	0	0	0	0	0	10		0	0	0	0	0		0	Fox Searchlight	1128247755	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8444.6450212	21196889.0465	2.0	12000000.0	102.0	2510.0	1600	Comedy	0	0	1	0	0	0	0	0	0	8	John Cho,Kal Penn,Rob Corddry,Roger Bart,Neil Patrick Harris,Ed Helms	22899367	473170062	879889	0	496949320	Jon Hurwitz,Hayden Schlossberg	0	Warner Bros. (New Line)	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6348.50970708	18252499.631	3.0	19000000.0	89.0	2875.0	1166	Comedy	0	0	1	0	0	0	0	0	0	5	Kal Penn,John Cho,Danny Trejo,Elias Koteas,Eddie Kay Thomas,David Krumholtz,Patton Oswalt,Neil Patrick Harris	515122178	349587430	314415225	270181068	1449305903	Todd Strauss-Schulson	0	Warner Bros.	42520190437	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3191.0	325482.0	23.0	0.0	92.0	102.0	19	Action Horror	1	0	0	0	0	1	0	0	0	0		0	0	0	0	0		0	Indican	7354585	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
19498.8808517	58497.7295099	52.0	0.0	101.0	3.0	3	Documentary	0	0	0	1	0	0	0	0	0	6		0	0	0	0	0		0	IFC	401830219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
45214.0557884	182121092.805	1.0	200000000.0	103.0	4028.0	5443	Animation	0	0	0	0	0	0	0	0	1	6	Tom Hanks,Michael Keaton,Joan Cusack ,Tim Allen,Don Rickles ,John Ratzenberger ,Whoopi Goldberg,Wallace Shawn ,Timothy Dalton ,Bonnie Hunt,Ned Beatty ,Jodi Benson,Richard Kind,Jeff Garlin,Lee Unkrich	5414509626	2252315473	0	1847321525	9514146625	Lee Unkrich	1228346235	Buena Vista	40315494991	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7020.25395245	14040.5079049	0.0	0.0	86.0	2.0	0	Comedy	0	0	1	0	0	0	0	0	0	3	Charlie Sheen,Bill Murray,Patricia Arquette,Jason Schwartzman	1923786185	2629353586	147994952	347230445	5048365170	Roman Coppola	545913	A24	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5014.24466318	7570935.48038	8.0	38000000.0	88.0	1510.0	440	Crime Comedy	0	0	1	0	0	0	0	0	0	16	Carrie-Anne Moss	0	0	0	0	0		0	Buena Vista	24988341451	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
26689.2961745	70778778.6025	1.0	0.0	94.0	2652.0	4899	Comedy	0	0	1	0	0	0	0	0	0	21	Jim Carrey,Sophie Okonedo	800047060	392703	0	0	800439764	Steve Oedekerk	0	Warner Bros.	16645913514	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
12603.3734787	12603.3734787	74.0	0.0	96.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	7		0	0	0	0	0		0	Truly Indie	779432	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
12082.3798758	30460844.0078	2.0	49000000.0	87.0	2521.0	1298	Romantic Comedy	0	0	1	0	0	0	0	1	0	15	Chris Rock,Jennifer Coolidge	1157908441	531393986	0	0	1689302428	Chris Weitz,Paul Weitz	145910573	Paramount	23865210146	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	43539.5915921	51.0	0.0	93.0	1.0	1	Foreign	0	0	0	0	1	0	0	0	0	4	Mathieu Amalric	271013425	0	0	0	271013425		0	Sony Classics	1095890637	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10199.4050478	31874860.307	1.0	70000000.0	110.0	3125.0	1751	Romantic Adventure	0	0	0	0	0	0	0	1	0	8	Ewen Bremner,Matthew McConaughey,Kate Hudson,Donald Sutherland,Kevin Hart	693929690	1228560542	464348381	830576013	3217414628	Andy Tennant	610677694	Warner Bros.	34132652576	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6104.43169483	12208.8633897	92.0	3000000.0	107.0	2.0	0	Drama	0	1	0	0	0	0	0	0	0	11		0	0	0	0	0		0	Artistic License	3537921	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3936.53084634	8929508.77467	6.0	0.0	77.0	2268.0	641	Animation	0	0	0	0	0	0	0	0	1	17		0	0	0	0	0		0	Buena Vista	22467028833	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15031.6882496	15031.6882496	71.0	0.0	94.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	7		0	0	0	0	0		0	Paladin	77008	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
20962.8529079	20962.8529079	63.0	0.0	98.0	1.0	1	Foreign	0	0	0	0	1	0	0	0	0	2		0	0	0	0	0		0	Rialto	122473670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1097.0	165661.0	33.0	0.0	104.0	151.0	8	Drama / Thriller	0	1	0	0	0	1	0	0	0	1	Christina Hendricks,Nicholas Hoult,Chloe Moretz,Charlize Theron	107467811	933461084	882121921	1574517506	3497568323		0	A24	92110469	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3335.12934147	53356.9823229	52.0	0.0	96.0	16.0	1	Documentary	0	0	0	1	0	0	0	0	0	3		0	0	0	0	0		0	Drafthouse	776018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2346.57777886	288665.94611	28.0	0.0	101.0	123.0	17	Drama	0	1	0	0	0	0	0	0	0	5	Ryan Merriman,Aidan Quinn,Andie MacDowell	0	243686450	88502107	0	332188558		0	Rocky Mountain Pictures	24908616	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5768.51479094	11987832.6125	5.0	45000000.0	107.0	2078.0	691	Fantasy	0	0	0	0	0	0	0	0	0	16	Marlon Wayans	412001286	0	0	0	412001286	Courtney Solomon	0	New Line	4896134573	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3127.0	2742296.0	9.0	5000000.0	121.0	877.0	207	Drama	0	1	0	0	0	0	0	0	0	1	Kate Bosworth,Hayden Christensen	752694261	1084724847	0	0	1837419108	Michael Polish	0	Samuel Goldwyn	496000378	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6518.46749917	6518.46749917	88.0	0.0	98.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	6		0	0	0	0	0		0	First Run	7524430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3043.0	27384.0	58.0	0.0	171.0	9.0	1	Foreign	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0		0	Music Box Films	53098142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
14643.7637616	18129093.7378	5.0	0.0	108.0	1238.0	1144	Sports Comedy	0	0	1	0	0	0	0	0	0	28	Kevin Costner,Tim Robbins,Susan Sarandon	355945897	477353530	187170575	0	1020470003		0	Orion Pictures	2495693131	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5148.0	14183981.0	4.0	0.0	128.0	2755.0	910	Sports Drama	0	1	0	0	0	0	0	0	0	1	Maria Bello,Kevin Costner	1014679533	2854831038	0	0	3869510571	Niki Caro	49021778	Buena Vista	48144214560	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
12205.1596076	34307294.5649	3.0	60000000.0	92.0	2811.0	1412	Adventure	0	0	0	0	0	0	0	0	0	8	Brendan Fraser,Josh Hutcherson	1160903634	532233195	0	0	1693136829		0	Warner Bros. (New Line)	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
41126.3139076	205630.281402	37.0	0.0	97.0	5.0	6	Drama / Thriller	0	1	0	0	0	1	0	0	0	13	Audrey Tautou,Sophie Okonedo	44466448	250074919	0	0	294541368	Stephen Frears	171414354	Miramax	4691476445	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5561.40823676	5561.40823676	17.0	0.0	96.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	19		0	0	0	0	0		0	Zeitgeist	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
102.121071573	306.36321472	120.0	0.0	86.0	3.0	0	Drama	0	1	0	0	0	0	0	0	0	2		0	0	0	0	0		0	Monterey Media, Inc.	1521394	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4992.78414201	1752523.33254	13.0	0.0	86.0	351.0	285	Unknown	0	0	0	0	0	0	0	0	0	28	Lance Henriksen	434223831	0	0	0	434223831		0	United Artists	868765506	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
11872.0122321	35853173.6157	2.0	100000000.0	99.0	3020.0	1571	Fantasy	0	0	0	0	0	0	0	0	0	10	Jeremy Irons,Robert Carlyle,John Malkovich,Garrett Hedlund,Djimon Hounsou,Sienna Guillory,Rachel Weisz	1076494528	410467	992243835	334618530	2403767361		0	Fox	32890752232	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
9636.0	32676639.0	2.0	0.0	105.0	3391.0	1723	Thriller	0	0	0	0	0	1	0	0	0	0	Mary Elizabeth Winstead,John Goodman,John Gallagher Jr.	619801075	2316011532	21664012	0	2957476619	Dan Trachtenberg	0	Paramount	44176848617	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5642.34801619	5642.34801619	14.0	0.0	93.0	1.0	0	Unknown	0	0	0	0	0	0	0	0	0	22		0	0	0	0	0		0	Sony Repertory	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23187.0	23187.0	49.0	0.0	94.0	1.0	1	Documentary	0	0	0	1	0	0	0	0	0	1		0	0	0	0	0		0	Janus Films	5142611	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4764.05487493	42880.4463535	66.0	0.0	84.0	9.0	2	Unknown	0	0	0	0	0	0	0	0	0	14		0	0	0	0	0		0	First Look	10462780	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16814.6982591	8474259.15144	6.0	0.0	110.0	504.0	394	Comedy	0	0	1	0	0	0	0	0	0	34	Al Pacino	0	0	0	0	0		0	Fox	3603422963	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4578.38791519	27470.3274911	56.0	0.0	110.0	6.0	1	Foreign	0	0	0	0	1	0	0	0	0	4	Zhang Ziyi	695384161	0	0	0	695384161		0	Well Go USA	900636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1356.60835276	24425.9586586	67.0	0.0	98.0	18.0	1	Drama	0	1	0	0	0	0	0	0	0	2	Guy Pearce,Felicity Jones,Amy Ryan	1360411560	17083771	533061258	0	1910556591	Drake Doremus	3577705	Cohen Media Group	7425296	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
10250.3406524	20499.6276102	69.0	0.0	98.0	2.0	1	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	Oscilloscope Pictures	6008207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9080.36448056	18360448.6397	3.0	12000000.0	92.0	2022.0	1317	Sports Comedy	0	0	1	0	0	0	0	0	0	20	Adam Sandler,Ben Stiller	94801573	196745053	0	0	291546627	Dennis Dugan	96966412	Universal	15670835258	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
263.513880244	1316.55197311	113.0	0.0	90.0	5.0	0	Horror Comedy	0	0	1	0	0	1	0	0	0	3		0	0	0	0	0		0	Doppelganger Releasing	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2992.11904154	2992.11904154	101.0	0.0	109.0	1.0	0	Horror	0	0	0	0	0	1	0	0	0	8	Tori Spelling	35263	0	0	0	35263		0	Regent Releasing	4727511	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
44055.8015034	176220.69657	33.0	56600000.0	134.0	4.0	7	Foreign	0	0	0	0	1	0	0	0	0	12	Audrey Tautou,Jodie Foster,Marion Cotillard	54916340	835715425	86754455	0	977386221	Jean-Pierre Jeunet	120783241	Warner Independent	12565295	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13121.0694835	13121.0694835	66.0	32000000.0	122.0	1.0	1	Period Drama	0	1	0	0	0	0	0	0	0	8	Kate Winslet,Ralph Fiennes	1453823060	1606432759	0	0	3060255820	Stephen Daldry	85182230	Weinstein Company	212494651	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
12641.855114	189619.290684	48.0	0.0	102.0	15.0	6	Romantic Comedy	0	0	1	0	0	0	0	1	0	17		0	0	0	0	0		0	Trimark	82199578	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
21693.1842038	86771.5232104	53.0	2000000.0	90.0	4.0	5	Foreign	0	0	0	0	1	0	0	0	0	11		0	0	0	0	0		0	Warner Independent	162985718	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2604.08732512	20835.7021619	60.0	0.0	218.0	8.0	1	Documentary	0	0	0	1	0	0	0	0	0	2		0	0	0	0	0		0	Cohen Media Group	7066985	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13063.1162748	13063.1162748	79.0	0.0	90.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	4		0	0	0	0	0		0	Cinema Guild	3470224	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6607.62524091	4142804.71586	7.0	0.0	96.0	627.0	658	Unknown	0	0	0	0	0	0	0	0	0	28		0	0	0	0	0	James Signorelli	0	New World	432754371	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7340.03628539	18600765.7023	1.0	16000000.0	93.0	2534.0	1499	Thriller	0	0	0	0	0	1	0	0	0	5	Leighton Meester,Minka Kelly,Alyson Michalka,Cam Gigandet,Billy Zane	129488808	90125755	69236762	738709540	1027560866	Christian E. Christiansen	0	Sony / Screen Gems	1934834243	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7794.17801071	12439049.304	7.0	0.0	88.0	1596.0	558	Crime Comedy	0	0	1	0	0	0	0	0	0	26	Bill Murray,Geena Davis,Randy Quaid,Stanley Tucci	1422400486	213053948	510368341	69428148	2215250924	Howard Franklin	0	Warner Bros.	9878276960	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8144.79186675	18528500.9461	3.0	65000000.0	80.0	2275.0	1008	Sci-Fi Comedy	0	0	1	0	0	0	1	0	0	17		0	0	0	0	0		0	Buena Vista	22375042154	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	8534.61955532	81.0	0.0	83.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	12		0	0	0	0	0		0	Slowhand Cinema	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6010.40330183	18029.8924125	95.0	0.0	100.0	3.0	1	Unknown	0	0	0	0	0	0	0	0	0	14		0	0	0	0	0		0	New Yorker	2748771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
17631.4987219	17631.4987219	64.0	0.0	110.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	9	Isabelle Huppert	0	0	0	0	0	Claude Chabrol	0	Koch Lorber Films	1593889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
123260.246015	123260.246015	15.0	0.0	142.0	1.0	15	War Drama	0	1	0	0	0	0	0	0	0	32	John Malkovich,Craig T. Nelson	79617669	329355537	0	0	408973206		0	Warner Bros.	4080395927	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
11307.5900273	45230.3601093	57.0	0.0	89.0	4.0	2	Comedy	0	0	1	0	0	0	0	0	0	6	Philip Seymour Hoffman,Amy Ryan	1908261318	496172254	0	0	2404433572	Philip Seymour Hoffman	0	Overture Films	360952269	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9452.46369048	8119567.55304	8.0	40000000.0	118.0	859.0	512	Period Drama	0	1	0	0	0	0	0	0	0	10	Mathieu Amalric,Kirsten Dunst,Jason Schwartzman,Judy Davis,Rip Torn,Rose Byrne,Steve Coogan,Tom Hardy	57529335	2051566038	153115764	113995947	2376207086	Sofia Coppola	64185081	Sony / Columbia	12673631174	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
29462.1346242	58924.2692485	49.0	0.0	107.0	2.0	1	Thriller	0	0	0	0	0	1	0	0	0	8	Woody Harrelson,Emily Mortimer,Kate Mara,Ben Kingsley	1306756519	236333570	65291002	1062876646	2671257739	Brad Anderson	2786094	First Look	28081354	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3064.70747364	52105.7426571	56.0	0.0	96.0	17.0	4	Comedy	0	0	1	0	0	0	0	0	0	9	Paul Rudd,Lauren Ambrose,Ron Eldard,Josh Hamilton,Sarah Paulson,Ken Marino,Maura Tierney	558052179	0	14711144	32012094	604775419		0	Magnolia	50418483	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
30608.7849068	98867943.7636	1.0	87000000.0	131.0	3230.0	4411	Thriller	0	0	0	0	0	1	0	0	0	15	Anthony Hopkins,Julianne Moore,Gary Oldman	1572410725	1267658041	928584170	0	3768652937	Ridley Scott	924375439	MGM	5947955666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
18018.4485132	63675454.6573	3.0	80000000.0	102.0	3534.0	1642	Comedy	0	0	1	0	0	0	0	0	0	6	Adam Sandler,Kevin James,Chris Rock,Rob Schneider,David Spade,Salma Hayek,Maria Bello,Maya Rudolph,Steve Buscemi,Norm MacDonald,Jamie Chung	2377856662	845309691	2363382489	2377838142	7964386985	Dennis Dugan	825217297	Sony / Columbia	16861790579	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4481.41386555	13445.6642677	56.0	0.0	91.0	3.0	0	Documentary	0	0	0	1	0	0	0	0	0	17		0	0	0	0	0	Errol Morris	2423956	Lions Gate	103501421	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
47310.8856179	236555.481784	29.0	0.0	90.0	5.0	11	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0	Werner Herzog	13162214	IFC	414856095	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5132.0	5132.0	82.0	0.0	108.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0		0	Zeitgeist	31490518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
27457.8726904	27457.8726904	70.0	0.0	86.0	1.0	1	Unknown	0	0	0	0	0	0	0	0	0	14		0	0	0	0	0		0	Outrider	454524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3528.0	3528.0	82.0	0.0	70.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0		0	Zeitgeist	31612527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3381.35665761	3381.35665761	123.0	0.0	105.0	1.0	0	Unknown	0	0	0	0	0	0	0	0	0	13		0	0	0	0	0		0	First Look	11216275	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6313.0	25252.0	50.0	0.0	87.0	4.0	0	Documentary	0	0	0	1	0	0	0	0	0	1		0	0	0	0	0		0	Warner Bros.	49411296283	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6501.2217337	19587016.6088	2.0	30000000.0	107.0	3013.0	1204	Family Adventure	0	0	0	0	0	0	0	0	0	13	Michael Caine,Robert Duvall,Haley Joel Osment,Josh Lucas	1141738477	1549312043	568914026	695616486	3955581034		0	New Line	7316535086	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
13978.834405	29510505.2523	1.0	0.0	135.0	2111.0	2075	Sci-Fi Fantasy	0	0	0	0	0	0	1	0	0	19		0	0	0	0	0		0	Fox	19600145632	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
