actors	assoc_producers	average_per_theatre	cinematographers	composers	directors	distributor	domestic	exec_producers	foreign	genre	gross	gross2	gross_to_date	line_producers	mpaa_rating	producers	production_budget	rank	release_date	runtime	theaters	theatre_change	title	week	week_number	week_over_week_change	worldwide	writers
Emma Stone,Joaquin Phoenix		36906.0			Woody Allen	Sony Classics	4030360.0		23360724.0	Comedy	258341.0	378990.0	258341.0		R			27.0	2015-07-17	96.0	7.0		Irrational Man (2015)	2015-07-17	1.0		27391084.0	Woody Allen
		5073.0				The Film Desk	14104.0			Foreign	5073.0	2921.0	5073.0		Unrated				2012-06-08	110.0	1.0		We Won't Grow Old Together (2012 re-release) (2012)	2012-06-08	1.0			
Jennifer Aniston,Paul Rudd,Alan Alda,Hayden Panettiere		6314.0		George Fenton		Fox	29187243.0		17718646.0	Romantic Comedy	11932713.0	6529802.0	11932713.0		R	Laurence Mark		2.0	1998-04-17	111.0	1890.0		The Object of My Affection (1998)	1998-04-17	1.0		46905889.0	
Brad Pitt,Logan Lerman,Shia LaBeouf,Michael Pena,Jon Bernthal,Jason Isaacs		10416.0		Steven Price	David Ayer	Sony / Columbia	85817906.0		126000000.0	War	33050428.0	18286973.0	33050428.0		R	David Ayer,Brad Pitt	68000000.0	1.0	2014-10-17	134.0	3173.0		Fury (2014) (2014)	2014-10-17	1.0		211817906.0	David Ayer
Philip Seymour Hoffman,Christina Hendricks,John Turturro,Richard Jenkins		9614.0			John Slattery	IFC	169976.0			Drama	28843.0	113885.0	28843.0		R	Dean Devlin		56.0	2014-05-09	87.0	3.0		God's Pocket (2014)	2014-05-09	1.0		169976.0	
		2067.0				Emerging Pictures	52577.0			Concert	2067.0	6783.0	2067.0		Unrated			113.0	2008-03-31		1.0		Forza del Destino at Florence (2008)	2008-03-28	0.0			
		3238.0				UTV Communications	213476.0			Foreign / Action	145708.0	52094.0	145708.0		Unrated			40.0	2012-09-28	160.0	45.0		Thaandavam (2012)	2012-09-28	1.0			
Vin Diesel,Timothy Olyphant		5620.0			F. Gary Gray	New Line	26736098.0		17614828.0	Action	13818395.0	6140613.0	13818395.0		R	Michael De Luca,Vin Diesel,Tucker Tooley,George Zakk	36000000.0	2.0	2003-04-04	105.0	2459.0		A Man Apart (2003)	2003-04-04	1.0		44350926.0	
Hilary Duff		6839.0		Cliff Eidelman		Buena Vista	42734455.0		12800000.0	Family Adventure	19319819.0	8239394.0	19319819.0		PG		17000000.0	2.0	2003-05-02	90.0	2825.0		The Lizzie McGuire Movie (2003)	2003-05-02	1.0		55534455.0	Susan Estelle Jansen
Shia LaBeouf		4709.0	Shane Hurlbut	Brian Tyler		Buena Vista	15337393.0		93784.0	Sports Drama	4775262.0	5368982.0	4775262.0		PG			8.0	2005-09-30	115.0	1014.0		The Greatest Game Ever Played (2005)	2005-09-30	1.0		15431177.0	
		864.0				Focus Features	72190.0			Unknown	63907.0	8283.0	63907.0		R			55.0	2000-10-27		74.0		Loving Jezebel (2000)	2000-10-27	1.0			
		9222.0				Rialto	110014.0			Foreign	9222.0	8158.0	9222.0		R			83.0	2007-11-02	123.0	1.0		Diva (re-issue) (2007)	2007-11-02	1.0			
		17733.0				N Wave	16621530.0		17635605.0	IMAX	301455.0	307954.0	2096982.0		Unrated			27.0	2005-04-08	45.0	17.0		Wild Safari 3D (IMAX) (2005)	2005-07-01	13.0		34257135.0	
Jason Statham		1639.0		Dario Marianelli	Steven Knight	Roadside Attractions	36895.0			Action Thriller	31147.0	5748.0	31147.0		R			60.0	2013-06-28	100.0	19.0		Redemption (2013) (2013)	2013-06-28	1.0		36895.0	Steven Knight
		2701.0				Eros	274579.0			Foreign	207940.0	61296.0	207940.0		Unrated			27.0	2014-04-04	100.0	77.0		Main Tera Hero (2014)	2014-04-04	1.0		274579.0	
		4812.0				Tribeca Film	39192.0			Documentary	4812.0	15240.0	4812.0		Unrated			80.0	2013-06-26	96.0	1.0		How to Make Money Selling Drugs (2013)	2013-06-21	0.0			
Warren Beatty,Diane Keaton,Goldie Hawn,Garry Shandling,Josh Hartnett		1754.0		Rolfe Kent	Peter Chelsom	New Line	6719973.0		3652318.0	Romantic Comedy	3898070.0	1821571.0	3898070.0		R	Michael De Luca,Simon Fields,Sidney Kimmel	90000000.0	7.0	2001-04-27	104.0	2222.0		Town & Country (2001)	2001-04-27	1.0		10372291.0	
Jonathan Pryce,Vanessa Redgrave		2076.0				Samuel Goldwyn	118206.0			Unknown	2076.0	7476.0	2076.0		R			19.0	1988-04-06	98.0	1.0		Consuming Passions (1988)	1988-04-01	0.0			
Helen Mirren,Cuba Gooding, Jr.,Stephen Dorff,Mo'Nique,Joseph Gordon-Levitt		6620.0			Lee Daniels	Freestyle Releasing	370627.0		149175.0	Crime Drama	145641.0	116519.0	145641.0		R	Lee Daniels,Tucker Tooley		35.0	2006-07-21	93.0	22.0		Shadowboxer (2006)	2006-07-21	1.0		519802.0	
Justin Timberlake,Emile Hirsch,Sharon Stone,Ben Foster,Amanda Seyfried,Bruce Willis,Amber Heard,Olivia Wilde,Lukas Haas		6825.0		Aaron Zigman	Nick Cassavetes	Universal	15309602.0		16835513.0	Drama	8796815.0	4082705.0	8796815.0		R	Sidney Kimmel		7.0	2007-01-12	122.0	1289.0		Alpha Dog (2007)	2007-01-12	1.0		32145115.0	
		8409.0				IFC	351235.0		2262092.0	Unknown	67268.0	31546.0	67268.0		PG			62.0	2004-02-20	92.0	8.0		Kitchen Stories (2004)	2004-02-20	1.0		2613327.0	
		774.0				Abramorama	6629.0			Drama	774.0	2353.0	774.0		Unrated			108.0	2013-12-04	84.0	1.0		Breakfast with Curtis (2013)	2013-11-29	0.0			
Billy Bob Thornton,Seann William Scott,Susan Sarandon,Amy Poehler,Melissa Sagemiller,Ethan Suplee,Melissa Leo		4807.0		Theodore Shapiro	Craig Gillespie	New Line	25799486.0		7822365.0	Comedy	10724688.0	5906504.0	10724688.0		PG-13			3.0	2007-09-14	87.0	2231.0		Mr. Woodcock (2007)	2007-09-14	1.0		33621851.0	
Linda Cardellini,Michael Shannon,John Slattery		2934.0				Dada Films	16124.0			Drama	8801.0	2281.0	8801.0		Unrated			78.0	2012-02-10	97.0	3.0		Return (2012) (2012)	2012-02-10	1.0		16124.0	
Mel Gibson,Brendan Gleeson,Brian Cox		1299.0	John Toll	James Horner	Mel Gibson	Paramount	75609945.0		134800000.0	Historical Epic	2642460.0	15571948.0	2642460.0		R		72000000.0	7.0	1995-05-24	177.0	2035.0		Braveheart (1995)	1995-05-19	0.0		210409945.0	Randall Wallace
		6273.0				IFC	8628.0		184880.0	Foreign	6273.0	2355.0	6273.0		Unrated			76.0	2007-07-11	92.0	1.0		Drama/Mex (2007)	2007-07-13	1.0		193508.0	
Bryan Cranston		7751.0				Concorde	1006575.0			Comedy	294549.0	195879.0	294549.0		R			17.0	1990-10-05	82.0	38.0		Corporate Affairs (1990)	1990-10-05	1.0			
Mary-Kate Olsen		9211.0		William Ross		Universal	52125282.0		15183000.0	Family Comedy	15898985.0	11612025.0	15898985.0		PG	Gerald R. Molen		4.0	1994-08-05	83.0	1726.0		The Little Rascals (1994)	1994-08-05	1.0		67308282.0	
Annabella Sciorra,John Leguizamo,Alan Alda		4210.0	Michael Chapman	Thomas Newman		Paramount	11124511.0			Thriller	5001548.0	2700095.0	5001548.0		R			8.0	1992-08-07	101.0	1188.0		Whispers in the Dark (1992)	1992-08-07	1.0			
		1067.0				Magnolia	21833.0			Horror	12800.0	6626.0	12800.0		R			74.0	2013-07-12	95.0	12.0		V/H/S/2 (2013)	2013-07-12	1.0		21833.0	
		2395.0				Distrib Films	7424.0			Documentary	2395.0	2086.0	2395.0		Unrated				2015-02-06	77.0	1.0		On the Way to School (2015)	2015-02-06	1.0		7424.0	
Quvenzhane Wallis,Dwight Henry		12803.0		Dan Romer,Benh Zeitlin	Benh Zeitlin	Fox Searchlight	12795746.0		8312000.0	Drama	51211.0	318578.0	51211.0		PG-13			50.0	2012-06-27	91.0	4.0		Beasts of the Southern Wild (2012)	2012-06-22	0.0		21107746.0	Lucy Alibar,Benh Zeitlin
		3976.0				Eros	857986.0			Romantic Comedy	588487.0	269499.0	588487.0		Unrated			19.0	2016-04-01	126.0	148.0		Ki & Ka (2016)	2016-04-01	1.0		857986.0	
		15971.0				Echelon Ent.	26799.0			Romantic Comedy	15971.0	10557.0	2971.0		R			77.0	2004-10-22	97.0	1.0		A Fish Without a Bicycle (2004)	2004-10-22	1.0			
		27587.0				Lovett Releasing	249565.0			Documentary	27587.0	17012.0	27587.0		Unrated			71.0	2005-11-04	67.0	1.0		Gay Sex in the 70s (2005)	2005-11-04	1.0			
Michael Douglas		3807.0			Peter Hyams	Fox	5555305.0			Unknown	3030172.0	1842073.0	3030172.0		R			9.0	1983-08-05	109.0	796.0		The Star Chamber (1983)	1983-08-05	1.0			
Danny Glover,Queen Latifah		5290.0				Lions Gate	11814019.0		195051.0	Comedy	6893156.0	2777421.0	6893156.0		PG-13			9.0	2004-09-03	85.0	1303.0		The Cookout (2004)	2004-09-03	1.0		12009070.0	
Kate Bosworth,Michelle Rodriguez		6645.0		Paul Haslinger	John Stockwell	Universal	40390647.0		11453032.0	Sports Drama	19948740.0	9194330.0	19948740.0		PG-13	Brian Grazer	25000000.0	3.0	2002-08-16	104.0	3002.0		Blue Crush (2002)	2002-08-16	1.0		51843679.0	
Penn Badgley,Imogen Poots		2861.0				Tribeca Film	11157.0			Drama	5722.0	1734.0	5722.0		Unrated			91.0	2013-05-03	99.0	2.0		Greetings from Tim Buckley (2013)	2013-05-03	1.0			
		2562.0				Zeitgeist	29121.0			Foreign	2562.0	178.0	2562.0		Unrated			107.0	2006-11-17	99.0	1.0		The Piano Tuner of Earthquakes (2006)	2006-11-17	1.0			
Aishwarya Rai		5071.0				Yash Raj	2643586.0		29752841.0	Foreign	319476.0	1255707.0	319476.0		Unrated			32.0	2006-11-23	152.0	63.0		Dhoom 2 (2006)	2006-11-17	0.0		32396427.0	
Dennis Quaid		18555.0		Randy Edelman		Fox	947306.0			War Drama	92773.0	129513.0	92773.0		R			21.0	1990-12-25	138.0	5.0		Come See the Paradise (1990)	1990-12-21	0.0			
		1504.0				Roadside Attractions	821046.0		5753.0	Documentary	538441.0	85374.0	538441.0		PG			23.0	2008-08-22	85.0	358.0		I.O.U.S.A. (2008)	2008-08-15	0.0		826799.0	
		1641.0				Kino	29460.0			Documentary	1641.0	4100.0	1641.0		Unrated			109.0	2006-11-01	80.0	1.0		Romantico (2006)	2006-10-27	0.0			
		3123.0				Oscilloscope Pictures	26976.0			Documentary	3123.0	10035.0	3123.0		Unrated			107.0	2008-10-15	83.0	1.0		Frontrunners (2008)	2008-10-10	0.0			
Anton Yelchin,Colin Farrell,Christopher Mintz-Plasse,David Tennant,Imogen Poots,Toni Collette		235.0		Ramin Djawadi	Craig Gillespie	Buena Vista	18302607.0		22700000.0	Horror	400000.0	10778551.0	400000.0		R	Michael De Luca	30000000.0	29.0	2011-08-19	106.0	1700.0		Fright Night (2011) (2011)	2011-08-12	0.0		41002607.0	Marti Noxon
Jeff Daniels,Ansel Elgort,Theo James,Mekhi Phifer,Maggie Q,Octavia Spencer,Ray Stevenson,Miles Teller,Naomi Watts,Shailene Woodley		9921.0			Robert Schwentke	Lionsgate/Summit	66184051.0		113052909.0	Action / Adventure	37105496.0	13554228.0	37105496.0		PG-13	Lucy Fisher,Douglas Wick		2.0	2016-03-18	121.0	3740.0		The Divergent Series: Allegiant (2016)	2016-03-18	1.0		179236960.0	
Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding, Jr.		2263.0		Hans Zimmer	James L. Brooks	Sony / Columbia	148478011.0		165700000.0	Romantic Comedy	3557961.0	24946989.0	3557961.0		PG-13	Laurence Mark,Richard Sakai,Laura Ziskin	50000000.0	10.0	1997-12-23	139.0	1572.0		As Good as It Gets (1997)	1997-12-19	0.0		314178011.0	James L. Brooks
Mike Myers,Beyonce Knowles,Seth Green,Michael Caine,Rob Lowe,Tom Cruise,Kevin Spacey,Josh Zuckerman,Danny DeVito		1471.0	Peter Deming		Jay Roach	New Line	213307889.0		83347542.0	Comedy	3553719.0	107005501.0	3553719.0		PG-13		63000000.0	15.0	2002-07-26	94.0	2416.0		Austin Powers in Goldmember (2002)	2002-07-19	0.0		296655431.0	
Mike Myers,Heather Graham,Rob Lowe,Seth Green,Will Ferrell,Tim Robbins,Jennifer Coolidge		935.0			Jay Roach	New Line	206040086.0		105976772.0	Comedy	2525078.0	82216507.0	2525078.0		PG-13	Michael De Luca,Erwin Stoff	33000000.0	8.0	1999-06-11	95.0	2700.0		Austin Powers: The Spy Who Shagged Me (1999)	1999-06-04	0.0		312016858.0	
		6168.0				Rialto	225390.0			Unknown	24670.0	22976.0	77928.0		Unrated			64.0	2002-04-19	94.0	4.0		Murderous Maids (2002)	2002-05-03	3.0			
		2594.0				Christal Films	341280.0			Unknown	220521.0	98255.0	220521.0		Unrated			28.0	2002-12-06	108.0	85.0		Les Dangereux (2002)	2002-12-06	1.0			
		8633.0				Sony Classics	1328815.0		502123.0	Foreign	43166.0	54548.0	43166.0		PG-13			52.0	2001-06-08	120.0	5.0		Divided We Fall (2001)	2001-06-08	1.0		1830938.0	
		3743.0				Magnolia	51271.0			Documentary	14971.0	12760.0	14971.0		PG-13			71.0	2013-05-10	100.0	4.0		Venus and Serena (2013)	2013-05-10	1.0			
		1569.0				First Run	74791.0			Foreign	1569.0	5896.0	1569.0		Unrated			107.0	2004-07-02	88.0	1.0		Deserted Station (2004)	2004-07-02	1.0			
John Leguizamo,Mira Sorvino,Jennifer Esposito,Adrien Brody				Terence Blanchard	Spike Lee	Buena Vista	19288130.0			Drama / Thriller	2038998.0	10590158.0	2038998.0		R	Jon Kilik	22000000.0		1999-07-02	142.0			Summer of Sam (1999)	1999-06-25	0.0			
		17631.0				ABS-CBN International	64352.0			Foreign	52894.0	11458.0	52894.0		Unrated			46.0	2006-05-05	110.0	3.0		D'Lucky Ones (2006)	2006-05-05	1.0			
Helen Mirren,James Cromwell,Michael Sheen		77603.0		Alexandre Desplat	Stephen Frears	Miramax	56441711.0		66942417.0	Historical Drama	232810.0	606129.0	232810.0		PG-13	Scott Rudin		35.0	2006-09-30	97.0	3.0		The Queen (2006)	2006-09-29	1.0		123384128.0	Peter Morgan
Viggo Mortensen		2978.0	James L. Carter			New Line	5765562.0			Horror	3296932.0	1442554.0	3296932.0		R	Michael De Luca		11.0	1990-01-12	81.0	1107.0		Leatherface: The Texas Chainsaw Massacre III (1990)	1990-01-12	1.0			
		10355.0	Oliver Wood		Renny Harlin	Fox	21413502.0			Action Comedy	12892229.0	4513471.0	12892229.0		R	Joel Silver		3.0	1990-07-13	104.0	1245.0		The Adventures of Ford Fairlane (1990)	1990-07-13	1.0			Daniel Waters
Robert Duvall,Sean Penn,Damon Wayans,Don Cheadle		16372.0				Orion Pictures	46616067.0			Action / Crime	6909054.0	5328134.0	6909054.0		R			2.0	1988-04-15	127.0	422.0		Colors (1988)	1988-04-15	1.0			
		7162.0				Zeitgeist	424798.0			Unknown	57295.0	63955.0	57295.0		Unrated			58.0	1999-09-10	110.0	8.0		Earth (1999) (1999)	1999-09-10	1.0			
		7222.0				First Run	19245.0			Documentary	7222.0	5200.0	7222.0		Unrated			80.0	2010-08-13	86.0	1.0		Neshoba: The Price of Freedom (2010)	2010-08-13	1.0			
Eddie Murphy		10885.0				Paramount	60864870.0			Period Comedy	23728548.0	13613414.0	23728548.0		R			1.0	1989-11-17	115.0	2180.0		Harlem Nights (1989)	1989-11-17	1.0			
		5814.0		Mychael Danna	Atom Egoyan	Sony Classics	294244.0		90415.0	Drama	58141.0	53932.0	58141.0		R			49.0	2009-05-08	100.0	10.0		Adoration (2009)	2009-05-08	1.0		384659.0	
Andy Serkis,Jennifer Garner,Mark Ruffalo		7325.0	Don Burgess	Theodore Shapiro	Gary Winick	Sony (Revolution)	57231747.0		39223950.0	Fantasy Comedy	25184482.0	11878800.0	25184482.0		PG-13	Todd Garner	37000000.0	2.0	2004-04-23	97.0	3438.0		13 Going on 30 (2004)	2004-04-23	1.0		96455697.0	
Woody Allen,Tea Leoni		3332.0			Woody Allen	DreamWorks	4850753.0		9718991.0	Comedy	2549099.0	1376105.0	2549099.0		PG-13			11.0	2002-05-03	114.0	765.0		Hollywood Ending (2002)	2002-05-03	1.0		14569744.0	Woody Allen
		1605.0				UTV Communications	45406.0			Foreign	38531.0	6875.0	38531.0		Unrated			54.0	2014-06-06	117.0	24.0		Filmistaan (2014)	2014-06-06	1.0			
		6256.0				Palm	43017.0			Unknown	12512.0	10778.0	12152.0		PG			99.0	2004-05-14	116.0	2.0		Springtime in a Small Town (2004)	2004-05-14	1.0		43017.0	
Richard Gere,Elijah Wood		7291.0				Paramount	27734391.0			Crime Thriller	7109144.0	5471939.0	7109144.0		R			4.0	1990-01-12	117.0	975.0		Internal Affairs (1990)	1990-01-12	1.0			
		4616.0				Strand	85526.0		3889394.0	Foreign	23082.0	11441.0	23082.0		Unrated			53.0	2011-02-11	107.0	5.0		Carancho (2011)	2011-02-11	1.0		3974920.0	
		9112.0	Darius Khondji		Jean-Pierre Jeunet	Sony Classics	1738611.0			Foreign	18224.0	54126.0	18224.0		R		18000000.0	15.0	1995-12-15	112.0	2.0		City of Lost Children (1995)	1995-06-23	1.0		1738611.0	Jean-Pierre Jeunet
Keanu Reeves,Diane Lane,Michael B. Jordan		5251.0		Mark Isham	Brian Robbins	Paramount	40222729.0		3879660.0	Sports Drama	11222231.0	9884271.0	11222231.0		PG-13	Kevin McCormick,Brian Robbins,Erwin Stoff,Michael Tollin	32000000.0	1.0	2001-09-14	106.0	2137.0		Hardball (2001)	2001-09-14	1.0		44102389.0	John Gatins
		5192.0				Pasidg Productions	21638.0			Adventure Comedy	15577.0	3955.0	15577.0		Unrated			75.0	2012-03-16	90.0	3.0		Sedona (2012)	2012-03-16	1.0			
						APD/Cinema Conservancy	28516.0			Documentary	9715.0	17425.0	9715.0		Unrated			76.0	2014-10-17	45.0			Stations of the Elevated (2014)	2014-10-10	0.0			
Julianne Nicholson,John Krasinski,Timothy Hutton,Dominic Cooper,Christopher Meloni,Chris Messina,Rashida Jones,Will Forte		22433.0			John Krasinski	IFC	33745.0			Comedy / Drama	22433.0	8761.0	22433.0		Unrated			74.0	2009-09-25	72.0	1.0		Brief Interviews with Hideous Men (2009)	2009-09-25	1.0			
		1000.0				Indican	15003.0			Thriller	1000.0	622.0	1000.0		Unrated				2011-04-15		1.0		The Tenant (2011) (2011)	2011-04-15	1.0			
Sean Connery		16834.0		James Horner	Jean-Jacques Annaud	Fox	7153487.0			Unknown	707021.0	500770.0	707021.0		R	Bernd Eichinger		13.0	1986-09-26	130.0	42.0		The Name of the Rose (1986)	1986-09-26	1.0			Howard Franklin
Harrison Ford,Julia Ormond,Greg Kinnear,Paul Giamatti		4686.0		John Williams	Sydney Pollack	Paramount	53672080.0			Romantic Comedy	8533526.0	12231118.0	8533526.0		PG	Sydney Pollack,Scott Rudin	58000000.0	5.0	1995-12-15	127.0	1821.0		Sabrina (1995)	1995-12-15	1.0			
		704.0				UTV Communications	604037.0		19248749.0	Foreign	9157.0	268903.0	9157.0		Unrated			83.0	2008-07-04	145.0	13.0		Jaane Tu Ya Jaane Na (2008)	2008-06-27	0.0		19852786.0	
		1333.0				Film Movement	158549.0			Foreign	2665.0	28470.0	2715.0		Unrated			80.0	2015-01-09	111.0	2.0		Human Capital (2015)	2015-01-09	1.0		158549.0	
Jena Malone,Shawn Ashmore		3614.0	Darius Khondji	Graeme Revell		Paramount (DreamWorks)	17432844.0		5295199.0	Horror Thriller	10163476.0	4455404.0	10163476.0		R	Gary Barber,Chris Bender,Roger Birnbaum,Ben Stiller		5.0	2008-04-04	97.0	2812.0		The Ruins (2008)	2008-04-04	1.0		22728043.0	
		9880.0				Yash Raj	942756.0		2427386.0	Foreign	503863.0	224157.0	503863.0		Unrated			20.0	2005-05-27	170.0	51.0		Bunty Aur Babli (2005)	2005-05-27	1.0		3370142.0	
		1506.0				Gathr Films	20842.0			Drama	13557.0	6416.0	13557.0		Unrated			53.0	2016-06-06	126.0	9.0		Restored Me (2016)	2016-06-03	0.0			
Adam Sandler,Don Cheadle,Jada Pinkett-Smith,Liv Tyler,Saffron Burrows,Cicely Tyson,Donald Sutherland,Joey King		5764.0	Russ Alsobrook	Rolfe Kent	Mike Binder	Sony / Columbia	19661987.0		2560321.0	Drama	9630847.0	5265485.0	9630847.0		R	Jack Giarraputo	20000000.0	8.0	2007-03-23	125.0	1671.0		Reign Over Me (2007)	2007-03-23	1.0		22222308.0	Mike Binder
		5604.0				Regent Releasing	12069.0			Documentary	5604.0	4764.0	5604.0		R			87.0	2009-06-12	75.0	1.0		Sex Positive (2009)	2009-06-12	1.0			
		850.0				Shadow Dist.	21507.0			Documentary	850.0	1135.0	850.0		Unrated			118.0	2007-12-07	92.0	1.0		Imaginary Witness: Hollywood and the Holocaust (2007)	2007-12-07	1.0			
		636.0				Cinema Guild	13957.0			Documentary	636.0	3822.0	636.0		Unrated			96.0	2012-07-25	88.0	1.0		Planet of Snail (2012)	2012-07-20	0.0			
		3141.0				Sundance Film Series	69544.0			Unknown	31405.0	21831.0	31405.0		R			70.0	2003-10-10	90.0	10.0		Dopamine (2003)	2003-10-10	1.0			
Keira Knightley,Michael Fassbender,Viggo Mortensen,Vincent Cassel		14683.0		Howard Shore	David Cronenberg	Sony Classics	5704709.0		21757332.0	Drama / Thriller	58732.0	234631.0	58732.0		R			43.0	2011-11-23	99.0	4.0		A Dangerous Method (2011)	2011-11-18	0.0		27462041.0	Christopher Hampton
		15249.0				Warrior Poets Releasing	200010.0			Documentary	15249.0	38108.0	15249.0		PG			68.0	2007-11-16	90.0	1.0		What Would Jesus Buy? (2007)	2007-11-16	1.0			
		4543.0				Strand	101451.0		1058000.0	Foreign	40886.0	29234.0	40886.0		Unrated			51.0	2014-11-07	95.0	9.0		The Way He Looks (2014)	2014-11-07	1.0		1159451.0	
		4117.0				Indican	59166.0			Unknown	8234.0	11979.0	7356.0		Unrated			109.0	2003-04-11		2.0		The Young Unknowns (2003)	2003-04-11	1.0			
Toni Collette		24272.0			P.J. Hogan	Miramax	15119639.0		362638.0	Comedy	339803.0	829862.0	339803.0		R		9000000.0	15.0	1995-03-10	105.0	14.0		Muriel's Wedding (1995)	1995-03-10	1.0		15482277.0	
		20670.0				Regent Releasing	278356.0		662074.0	Foreign	41340.0	22970.0	41340.0		PG-13			56.0	2009-03-13	119.0	2.0		Tokyo Sonata (2009)	2009-03-13	1.0		940430.0	
Kenneth Branagh,Emma Thompson,Christian Bale,Judi Dench,Ian Holm				Patrick Doyle	Kenneth Branagh	Samuel Goldwyn	10161099.0			Unknown	13092.0	96412.0	13092.0		PG-13		9000000.0	19.0	1989-11-08	137.0			Henry V (1989)	1989-11-03	0.0			
John Cusack		4254.0			John Hughes	Universal	23686027.0			Comedy	5275000.0	4035000.0	5275000.0		PG			2.0	1984-05-04	93.0	1240.0		Sixteen Candles (1984)	1984-05-04	1.0			John Hughes
Naomi Watts		2686.0				Strand	34410.0		11316.0	Drama	16118.0	4323.0	16118.0		R			82.0	2005-11-11	95.0	6.0		Ellie Parker (2005)	2005-11-11	1.0		45726.0	
Norah Jones,Jude Law,David Strathairn,Natalie Portman,Rachel Weisz		17106.0	Darius Khondji		Wong Kar Wai	Weinstein Company	867275.0		21101602.0	Drama	102638.0	61798.0	102638.0		PG-13	Wong Kar Wai		45.0	2008-04-04	111.0	6.0		My Blueberry Nights (2008)	2008-04-04	1.0		21968877.0	Wong Kar Wai
		3713.0				Miramax	6980986.0			Horror	3512101.0	2133622.0	3512101.0		R			8.0	1993-01-29	90.0	946.0		Children of the Corn II (1993)	1993-01-29	1.0			
		3858.0				UTV Communications	489984.0			Action Drama	358776.0	121099.0	358776.0		Unrated			30.0	2015-08-28	136.0	93.0		Phantom (2015) (2015)	2015-08-28	1.0		489984.0	
		467.0		Klaus Badelt		Hollywood Global	11480.0			Unknown	467.0	5772.0	467.0		Unrated			160.0	2003-04-30	95.0	1.0		Manfast (2003)	2003-04-25	0.0			
		7672.0				Arc Entertainment	116381.0			Documentary	76718.0	30280.0	76718.0		PG-13			45.0	2011-07-15	113.0	10.0		The Undefeated (2011) (2011)	2011-07-15	1.0			
						Kino	799856.0			Documentary	7270.0	44145.0	7270.0		Unrated			20.0	1993-02-24	92.0			Visions of Light (1993)	1993-02-19	0.0			
		2822.0	Theo Van de Sande			Fox	7919823.0			Comedy	4724059.0	1870805.0	4724059.0		PG-13	Charles B. Wessler		10.0	1995-08-04	90.0	1674.0		Bushwhacked (1995)	1995-08-04	1.0			
Jude Law,Rachel Weisz,Anthony Hopkins,Ben Foster		6043.0			Fernando Meirelles	Magnolia	100343.0		1563588.0	Drama	36257.0	19205.0	36257.0		R			52.0	2012-08-03	111.0	6.0		360 (2012)	2012-08-03	1.0		1663931.0	Peter Morgan
		7133.0				Paladin/108 Media	190022.0			Drama	14266.0	33030.0	14266.0		Unrated			70.0	2013-04-26	148.0	2.0		Midnight's Children (2013)	2013-04-26	1.0		190022.0	
Tom Arnold,Dennis Quaid,Stanley Tucci		3495.0				MGM	12324660.0			Action Comedy	5577324.0	3572897.0	5577324.0		PG-13			2.0	1993-09-10	90.0	1596.0		Undercover Blues (1993)	1993-09-10	1.0			
		239.0				IFC	967.0			Romance	239.0	728.0	239.0		Unrated			126.0	2006-08-09	80.0	1.0		The Trouble with Men and Women (2006)	2006-08-04	0.0			
		5691.0				Tartan	45289.0		1909648.0	Foreign	17072.0	7942.0	17072.0		R			72.0	2005-08-19	129.0	3.0		Sympathy for Mr. Vengeance (2005)	2005-08-19	1.0		1954937.0	
